time,open,high,low,close,volume
2025-12-04 07:05:00+00:00,1.33391,1.33392,1.33351,1.33361,389
2025-12-04 07:10:00+00:00,1.33361,1.33362,1.33348,1.33354,368
2025-12-04 07:15:00+00:00,1.33353,1.33354,1.33341,1.33352,258
2025-12-04 07:20:00+00:00,1.33353,1.33353,1.33331,1.33336,309
2025-12-04 07:25:00+00:00,1.33335,1.33344,1.33313,1.33316,269
2025-12-04 07:30:00+00:00,1.33314,1.33333,1.33309,1.33332,287
2025-12-04 07:35:00+00:00,1.3333,1.33331,1.33311,1.33316,371
2025-12-04 07:40:00+00:00,1.33317,1.33324,1.33307,1.33314,332
2025-12-04 07:45:00+00:00,1.33315,1.33353,1.33315,1.3334,376
2025-12-04 07:50:00+00:00,1.3334,1.33376,1.33337,1.33363,486
2025-12-04 07:55:00+00:00,1.33364,1.33374,1.33341,1.3336,502
2025-12-04 08:00:00+00:00,1.33361,1.33396,1.33331,1.33394,776
2025-12-04 08:05:00+00:00,1.33392,1.33405,1.33351,1.33361,666
2025-12-04 08:10:00+00:00,1.33361,1.33403,1.33352,1.33393,581
2025-12-04 08:15:00+00:00,1.33393,1.33488,1.33381,1.33483,543
2025-12-04 08:20:00+00:00,1.33484,1.33536,1.3347,1.33534,607
2025-12-04 08:25:00+00:00,1.33535,1.33584,1.33535,1.33562,696
2025-12-04 08:30:00+00:00,1.33561,1.33572,1.33481,1.33508,752
2025-12-04 08:35:00+00:00,1.33509,1.33556,1.33509,1.33554,726
2025-12-04 08:40:00+00:00,1.33555,1.33576,1.3351,1.33523,705
2025-12-04 08:45:00+00:00,1.33524,1.33538,1.3348,1.33503,569
2025-12-04 08:50:00+00:00,1.33501,1.33543,1.33493,1.33493,542
2025-12-04 08:55:00+00:00,1.33492,1.33505,1.33423,1.33423,872
2025-12-04 09:00:00+00:00,1.33424,1.33429,1.3337,1.33411,892
2025-12-04 09:05:00+00:00,1.33411,1.33441,1.33403,1.33425,733
2025-12-04 09:10:00+00:00,1.33424,1.33424,1.33383,1.33392,598
2025-12-04 09:15:00+00:00,1.33392,1.33414,1.33358,1.33402,608
2025-12-04 09:20:00+00:00,1.33403,1.33442,1.33403,1.33431,525
2025-12-04 09:25:00+00:00,1.33431,1.33455,1.33409,1.33454,412
2025-12-04 09:30:00+00:00,1.33452,1.33452,1.33369,1.33413,715
2025-12-04 09:35:00+00:00,1.33414,1.33444,1.33394,1.33423,579
2025-12-04 09:40:00+00:00,1.33423,1.33427,1.3339,1.33408,532
2025-12-04 09:45:00+00:00,1.33404,1.33415,1.33391,1.33414,616
2025-12-04 09:50:00+00:00,1.33413,1.33454,1.33408,1.33453,562
2025-12-04 09:55:00+00:00,1.33452,1.33491,1.33448,1.33452,503
2025-12-04 10:00:00+00:00,1.33448,1.33478,1.33436,1.33477,525
2025-12-04 10:05:00+00:00,1.33478,1.33485,1.33414,1.33453,793
2025-12-04 10:10:00+00:00,1.33453,1.33457,1.33429,1.33444,495
2025-12-04 10:15:00+00:00,1.33443,1.33453,1.33425,1.33444,467
2025-12-04 10:20:00+00:00,1.33442,1.33448,1.33421,1.33435,402
2025-12-04 10:25:00+00:00,1.33433,1.33481,1.33425,1.33474,456
2025-12-04 10:30:00+00:00,1.33473,1.33496,1.33455,1.33496,525
2025-12-04 10:35:00+00:00,1.33497,1.33504,1.33454,1.33463,395
2025-12-04 10:40:00+00:00,1.33464,1.33464,1.33417,1.33452,471
2025-12-04 10:45:00+00:00,1.33449,1.33454,1.33425,1.33431,429
2025-12-04 10:50:00+00:00,1.33431,1.33436,1.33366,1.33375,451
2025-12-04 10:55:00+00:00,1.33374,1.33453,1.33374,1.33436,565
2025-12-04 11:00:00+00:00,1.33436,1.3346,1.33403,1.33456,590
2025-12-04 11:05:00+00:00,1.33457,1.33525,1.33444,1.33504,856
2025-12-04 11:10:00+00:00,1.33506,1.33535,1.33499,1.33515,520
2025-12-04 11:15:00+00:00,1.33514,1.33554,1.33501,1.33553,482
2025-12-04 11:20:00+00:00,1.33552,1.33553,1.33523,1.33536,451
2025-12-04 11:25:00+00:00,1.33537,1.33565,1.33525,1.33562,407
2025-12-04 11:30:00+00:00,1.33564,1.33585,1.33504,1.33574,432
2025-12-04 11:35:00+00:00,1.33573,1.3363,1.33572,1.33615,439
2025-12-04 11:40:00+00:00,1.33614,1.33626,1.33593,1.33597,399
2025-12-04 11:45:00+00:00,1.33594,1.33605,1.33573,1.33594,437
2025-12-04 11:50:00+00:00,1.33595,1.33608,1.33573,1.33606,386
2025-12-04 11:55:00+00:00,1.33608,1.33613,1.33569,1.33596,739
2025-12-04 12:00:00+00:00,1.33595,1.33612,1.33532,1.33532,673
2025-12-04 12:05:00+00:00,1.33532,1.33543,1.33506,1.33534,641
2025-12-04 12:10:00+00:00,1.33535,1.33577,1.33533,1.33577,577
2025-12-04 12:15:00+00:00,1.33576,1.33587,1.33571,1.33587,435
2025-12-04 12:20:00+00:00,1.33586,1.3359,1.33532,1.33534,448
2025-12-04 12:25:00+00:00,1.33533,1.33583,1.33532,1.33572,440
2025-12-04 12:30:00+00:00,1.33573,1.33573,1.33481,1.33481,539
2025-12-04 12:35:00+00:00,1.33481,1.33543,1.33477,1.33498,477
2025-12-04 12:40:00+00:00,1.33497,1.33514,1.33468,1.33468,585
2025-12-04 12:45:00+00:00,1.33469,1.33471,1.33395,1.33412,686
2025-12-04 12:50:00+00:00,1.33411,1.33455,1.33401,1.33426,497
2025-12-04 12:55:00+00:00,1.33422,1.335,1.3342,1.33483,722
2025-12-04 13:00:00+00:00,1.33484,1.33496,1.33417,1.33427,1031
2025-12-04 13:05:00+00:00,1.33422,1.33424,1.33393,1.33407,599
2025-12-04 13:10:00+00:00,1.33409,1.33415,1.33378,1.33383,696
2025-12-04 13:15:00+00:00,1.33384,1.33385,1.33321,1.33359,582
2025-12-04 13:20:00+00:00,1.33358,1.33372,1.33343,1.33363,571
2025-12-04 13:25:00+00:00,1.33363,1.33393,1.33317,1.33317,611
2025-12-04 13:30:00+00:00,1.33193,1.33383,1.33146,1.33355,1237
2025-12-04 13:35:00+00:00,1.33357,1.33399,1.3333,1.33351,1112
2025-12-04 13:40:00+00:00,1.33351,1.33385,1.33304,1.33342,987
2025-12-04 13:45:00+00:00,1.33341,1.33422,1.33341,1.33415,854
2025-12-04 13:50:00+00:00,1.33415,1.33428,1.33369,1.33384,852
2025-12-04 13:55:00+00:00,1.33383,1.33436,1.33377,1.33417,1011
2025-12-04 14:00:00+00:00,1.33419,1.3349,1.33419,1.3347,994
2025-12-04 14:05:00+00:00,1.33466,1.33497,1.33445,1.33482,875
2025-12-04 14:10:00+00:00,1.33483,1.33548,1.33461,1.33546,807
2025-12-04 14:15:00+00:00,1.33545,1.33631,1.33534,1.33623,851
2025-12-04 14:20:00+00:00,1.33624,1.33677,1.33614,1.33614,945
2025-12-04 14:25:00+00:00,1.33615,1.33646,1.33589,1.33646,718
2025-12-04 14:30:00+00:00,1.33646,1.33667,1.33623,1.33654,1001
2025-12-04 14:35:00+00:00,1.33652,1.3369,1.33612,1.33675,1042
2025-12-04 14:40:00+00:00,1.33676,1.33736,1.33647,1.33695,1088
2025-12-04 14:45:00+00:00,1.33695,1.33695,1.33609,1.33627,955
2025-12-04 14:50:00+00:00,1.33625,1.33657,1.33592,1.33645,974
2025-12-04 14:55:00+00:00,1.33647,1.33711,1.33643,1.33698,755
2025-12-04 15:00:00+00:00,1.33697,1.33697,1.33554,1.33571,829
2025-12-04 15:05:00+00:00,1.33572,1.33601,1.33535,1.33557,951
2025-12-04 15:10:00+00:00,1.33556,1.33676,1.33546,1.33669,875
2025-12-04 15:15:00+00:00,1.33672,1.33757,1.33668,1.33745,689
2025-12-04 15:20:00+00:00,1.33745,1.33756,1.33705,1.33755,691
2025-12-04 15:25:00+00:00,1.33755,1.33757,1.33728,1.33747,515
2025-12-04 15:30:00+00:00,1.33749,1.33766,1.33726,1.33755,621
2025-12-04 15:35:00+00:00,1.33756,1.33789,1.33742,1.33775,590
2025-12-04 15:40:00+00:00,1.33776,1.33844,1.33775,1.33832,663
2025-12-04 15:45:00+00:00,1.33833,1.33833,1.33734,1.33755,811
2025-12-04 15:50:00+00:00,1.33754,1.33754,1.33655,1.33694,777
2025-12-04 15:55:00+00:00,1.33695,1.33757,1.33692,1.33723,897
2025-12-04 16:00:00+00:00,1.33724,1.33726,1.3362,1.33622,701
2025-12-04 16:05:00+00:00,1.33621,1.33639,1.33596,1.33626,733
2025-12-04 16:10:00+00:00,1.33625,1.3363,1.33575,1.33586,467
2025-12-04 16:15:00+00:00,1.33577,1.33607,1.33573,1.33604,555
2025-12-04 16:20:00+00:00,1.33604,1.33621,1.33574,1.33576,489
2025-12-04 16:25:00+00:00,1.33575,1.33575,1.33514,1.33517,598
2025-12-04 16:30:00+00:00,1.33516,1.33543,1.33489,1.33543,763
2025-12-04 16:35:00+00:00,1.33544,1.33548,1.33502,1.33506,604
2025-12-04 16:40:00+00:00,1.33507,1.33511,1.3347,1.33496,578
2025-12-04 16:45:00+00:00,1.33497,1.33534,1.33493,1.33516,701
2025-12-04 16:50:00+00:00,1.33517,1.33543,1.33512,1.33525,495
2025-12-04 16:55:00+00:00,1.33524,1.33547,1.33516,1.33519,485
2025-12-04 17:00:00+00:00,1.33518,1.33524,1.33476,1.33476,484
2025-12-04 17:05:00+00:00,1.33477,1.33495,1.33462,1.33465,339
2025-12-04 17:10:00+00:00,1.33466,1.33474,1.33454,1.33463,410
2025-12-04 17:15:00+00:00,1.33462,1.33471,1.33444,1.33445,429
2025-12-04 17:20:00+00:00,1.33446,1.33482,1.33444,1.33451,470
2025-12-04 17:25:00+00:00,1.33452,1.33474,1.33445,1.3345,472
2025-12-04 17:30:00+00:00,1.33446,1.33451,1.33422,1.33423,386
2025-12-04 17:35:00+00:00,1.33424,1.33457,1.33424,1.33453,365
2025-12-04 17:40:00+00:00,1.33452,1.33457,1.33424,1.33425,363
2025-12-04 17:45:00+00:00,1.33424,1.33446,1.33419,1.33445,244
2025-12-04 17:50:00+00:00,1.33444,1.33446,1.33422,1.33432,334
2025-12-04 17:55:00+00:00,1.33432,1.33433,1.33401,1.33425,350
2025-12-04 18:00:00+00:00,1.33425,1.33427,1.33401,1.33404,453
2025-12-04 18:05:00+00:00,1.33403,1.33408,1.33353,1.33375,545
2025-12-04 18:10:00+00:00,1.33376,1.33388,1.33355,1.33387,369
2025-12-04 18:15:00+00:00,1.33389,1.33443,1.33389,1.33442,495
2025-12-04 18:20:00+00:00,1.33442,1.33461,1.33442,1.33459,403
2025-12-04 18:25:00+00:00,1.33458,1.33477,1.33445,1.33453,289
2025-12-04 18:30:00+00:00,1.33452,1.33477,1.33452,1.33455,314
2025-12-04 18:35:00+00:00,1.33455,1.33489,1.33439,1.33485,271
2025-12-04 18:40:00+00:00,1.33485,1.33507,1.3348,1.33499,277
2025-12-04 18:45:00+00:00,1.335,1.33503,1.33465,1.33472,357
2025-12-04 18:50:00+00:00,1.33473,1.33475,1.33454,1.33456,354
2025-12-04 18:55:00+00:00,1.33455,1.33464,1.33424,1.33426,407
2025-12-04 19:00:00+00:00,1.33425,1.33441,1.33409,1.33431,372
2025-12-04 19:05:00+00:00,1.33428,1.33442,1.3339,1.33406,521
2025-12-04 19:10:00+00:00,1.33405,1.33406,1.33382,1.33387,367
2025-12-04 19:15:00+00:00,1.33386,1.33396,1.33371,1.33374,258
2025-12-04 19:20:00+00:00,1.33375,1.33395,1.3337,1.33388,432
2025-12-04 19:25:00+00:00,1.33387,1.33406,1.33387,1.33389,384
2025-12-04 19:30:00+00:00,1.33388,1.33412,1.33386,1.33412,230
2025-12-04 19:35:00+00:00,1.33413,1.33453,1.33413,1.33425,272
2025-12-04 19:40:00+00:00,1.33426,1.3344,1.33425,1.33436,321
2025-12-04 19:45:00+00:00,1.33436,1.33443,1.33413,1.33415,283
2025-12-04 19:50:00+00:00,1.33414,1.33423,1.33385,1.33403,459
2025-12-04 19:55:00+00:00,1.33402,1.33406,1.33385,1.33394,434
2025-12-04 20:00:00+00:00,1.33393,1.33393,1.33363,1.33374,421
2025-12-04 20:05:00+00:00,1.33373,1.33383,1.33365,1.33375,287
2025-12-04 20:10:00+00:00,1.33374,1.33377,1.33365,1.33376,184
2025-12-04 20:15:00+00:00,1.33377,1.33378,1.33338,1.33349,329
2025-12-04 20:20:00+00:00,1.33349,1.33358,1.3333,1.33342,326
2025-12-04 20:25:00+00:00,1.33343,1.33347,1.33328,1.33328,309
2025-12-04 20:30:00+00:00,1.33326,1.33352,1.33274,1.33342,295
2025-12-04 20:35:00+00:00,1.33342,1.33344,1.33306,1.33317,367
2025-12-04 20:40:00+00:00,1.33317,1.33326,1.33306,1.33322,259
2025-12-04 20:45:00+00:00,1.33322,1.33325,1.33292,1.33292,192
2025-12-04 20:50:00+00:00,1.33293,1.33302,1.33269,1.33275,368
2025-12-04 20:55:00+00:00,1.33271,1.33289,1.33262,1.33282,342
2025-12-04 21:00:00+00:00,1.33282,1.33288,1.33279,1.33283,156
2025-12-04 21:05:00+00:00,1.33281,1.33309,1.33281,1.33303,209
2025-12-04 21:10:00+00:00,1.33303,1.33313,1.33292,1.33292,128
2025-12-04 21:15:00+00:00,1.33293,1.33294,1.33242,1.33245,165
2025-12-04 21:20:00+00:00,1.33246,1.33257,1.33244,1.33257,73
2025-12-04 21:25:00+00:00,1.3326,1.33276,1.3326,1.33275,93
2025-12-04 21:30:00+00:00,1.33274,1.33277,1.33274,1.33276,57
2025-12-04 21:35:00+00:00,1.33276,1.3328,1.33272,1.33274,66
2025-12-04 21:40:00+00:00,1.33273,1.33276,1.33273,1.33275,59
2025-12-04 21:45:00+00:00,1.33276,1.33285,1.33265,1.33272,242
2025-12-04 21:50:00+00:00,1.33273,1.33277,1.33266,1.33275,187
2025-12-04 21:55:00+00:00,1.33273,1.33276,1.33221,1.33228,816
2025-12-04 22:05:00+00:00,1.33214,1.33214,1.33173,1.33178,37
2025-12-04 22:10:00+00:00,1.33175,1.33184,1.33175,1.33184,20
2025-12-04 22:15:00+00:00,1.33188,1.33195,1.33183,1.33184,10
2025-12-04 22:20:00+00:00,1.33179,1.33179,1.33179,1.33179,1
2025-12-04 22:25:00+00:00,1.33178,1.332,1.33178,1.33191,25
2025-12-04 22:30:00+00:00,1.33191,1.33225,1.33191,1.33211,185
2025-12-04 22:35:00+00:00,1.33222,1.33257,1.33213,1.33252,305
2025-12-04 22:40:00+00:00,1.3325,1.33261,1.332,1.33201,905
2025-12-04 22:45:00+00:00,1.33198,1.33229,1.33194,1.332,25
2025-12-04 22:50:00+00:00,1.332,1.33222,1.332,1.33202,24
2025-12-04 22:55:00+00:00,1.3322,1.33224,1.33196,1.33202,44
2025-12-04 23:00:00+00:00,1.3317,1.33249,1.3317,1.33245,131
2025-12-04 23:05:00+00:00,1.33247,1.33247,1.33237,1.33239,44
2025-12-04 23:10:00+00:00,1.33237,1.33239,1.33229,1.33234,58
2025-12-04 23:15:00+00:00,1.33234,1.33235,1.33226,1.3323,61
2025-12-04 23:20:00+00:00,1.33231,1.33231,1.33226,1.33229,41
2025-12-04 23:25:00+00:00,1.3323,1.33241,1.3323,1.3324,56
2025-12-04 23:30:00+00:00,1.33238,1.33241,1.33224,1.33224,177
2025-12-04 23:35:00+00:00,1.33225,1.33236,1.33224,1.33234,61
2025-12-04 23:40:00+00:00,1.33232,1.33234,1.33223,1.33225,139
2025-12-04 23:45:00+00:00,1.33224,1.33227,1.33213,1.33214,98
2025-12-04 23:50:00+00:00,1.33213,1.33213,1.33199,1.33204,132
2025-12-04 23:55:00+00:00,1.33204,1.33216,1.33202,1.33215,90
2025-12-05 00:00:00+00:00,1.33216,1.33258,1.33215,1.33246,241
2025-12-05 00:05:00+00:00,1.33246,1.33246,1.33214,1.33244,220
2025-12-05 00:10:00+00:00,1.33244,1.33249,1.33184,1.33243,91
2025-12-05 00:15:00+00:00,1.33243,1.33246,1.33174,1.33243,146
2025-12-05 00:20:00+00:00,1.33244,1.33253,1.33242,1.33252,110
2025-12-05 00:25:00+00:00,1.33194,1.33266,1.33194,1.33255,163
2025-12-05 00:30:00+00:00,1.33254,1.33264,1.33234,1.33245,277
2025-12-05 00:35:00+00:00,1.33246,1.33256,1.33242,1.33253,240
2025-12-05 00:40:00+00:00,1.33252,1.33265,1.33251,1.33255,250
2025-12-05 00:45:00+00:00,1.33254,1.33274,1.33253,1.3326,220
2025-12-05 00:50:00+00:00,1.33261,1.33275,1.33259,1.33265,301
2025-12-05 00:55:00+00:00,1.33266,1.33295,1.33263,1.33294,389
2025-12-05 01:00:00+00:00,1.33295,1.33313,1.33294,1.33304,492
2025-12-05 01:05:00+00:00,1.33305,1.33306,1.33282,1.33305,272
2025-12-05 01:10:00+00:00,1.33304,1.3332,1.33302,1.33315,283
2025-12-05 01:15:00+00:00,1.33314,1.33314,1.33299,1.33305,318
2025-12-05 01:20:00+00:00,1.33305,1.33313,1.33291,1.33309,349
2025-12-05 01:25:00+00:00,1.33309,1.33314,1.33275,1.33277,269
2025-12-05 01:30:00+00:00,1.33276,1.33317,1.33276,1.33316,379
2025-12-05 01:35:00+00:00,1.33315,1.33321,1.33305,1.33311,252
2025-12-05 01:40:00+00:00,1.33313,1.33326,1.33312,1.33325,250
2025-12-05 01:45:00+00:00,1.33318,1.33325,1.33305,1.33314,323
2025-12-05 01:50:00+00:00,1.33314,1.33321,1.33304,1.33305,212
2025-12-05 01:55:00+00:00,1.33306,1.33325,1.33295,1.33324,423
2025-12-05 02:00:00+00:00,1.33325,1.33335,1.33313,1.33315,285
2025-12-05 02:05:00+00:00,1.33306,1.3332,1.33302,1.33314,374
2025-12-05 02:10:00+00:00,1.33313,1.33314,1.33302,1.33305,213
2025-12-05 02:15:00+00:00,1.33306,1.3331,1.33296,1.333,308
2025-12-05 02:20:00+00:00,1.33299,1.33305,1.33296,1.33305,260
2025-12-05 02:25:00+00:00,1.33304,1.33314,1.33301,1.3331,355
2025-12-05 02:30:00+00:00,1.3331,1.33323,1.33303,1.33316,267
2025-12-05 02:35:00+00:00,1.33314,1.33327,1.33313,1.33325,193
2025-12-05 02:40:00+00:00,1.33326,1.33333,1.33314,1.33316,250
2025-12-05 02:45:00+00:00,1.33317,1.33326,1.33315,1.33321,226
2025-12-05 02:50:00+00:00,1.33322,1.33334,1.33321,1.33325,230
2025-12-05 02:55:00+00:00,1.33325,1.33327,1.33314,1.33315,181
2025-12-05 03:00:00+00:00,1.33314,1.33315,1.33296,1.333,185
2025-12-05 03:05:00+00:00,1.33301,1.33301,1.33292,1.33295,199
2025-12-05 03:10:00+00:00,1.33295,1.33304,1.33289,1.33303,125
2025-12-05 03:15:00+00:00,1.33302,1.33306,1.33299,1.33301,178
2025-12-05 03:20:00+00:00,1.33302,1.33305,1.33293,1.33295,88
2025-12-05 03:25:00+00:00,1.33295,1.33296,1.33263,1.33263,233
2025-12-05 03:30:00+00:00,1.33262,1.33266,1.33254,1.33255,197
2025-12-05 03:35:00+00:00,1.33255,1.33266,1.33245,1.33265,133
2025-12-05 03:40:00+00:00,1.33264,1.33266,1.33263,1.33263,39
2025-12-05 03:45:00+00:00,1.33264,1.33276,1.33264,1.33274,134
2025-12-05 03:50:00+00:00,1.33275,1.33286,1.33273,1.33276,149
2025-12-05 03:55:00+00:00,1.33275,1.33279,1.33263,1.33265,171
2025-12-05 04:00:00+00:00,1.33266,1.33293,1.33264,1.33293,220
2025-12-05 04:05:00+00:00,1.33293,1.33304,1.33293,1.33303,282
2025-12-05 04:10:00+00:00,1.33304,1.33315,1.33304,1.33314,113
2025-12-05 04:15:00+00:00,1.33315,1.3333,1.33313,1.33319,332
2025-12-05 04:20:00+00:00,1.3332,1.33325,1.33318,1.33318,243
2025-12-05 04:25:00+00:00,1.33319,1.33363,1.33318,1.33347,496
2025-12-05 04:30:00+00:00,1.33346,1.33346,1.33323,1.33334,396
2025-12-05 04:35:00+00:00,1.33335,1.33345,1.33324,1.33343,283
2025-12-05 04:40:00+00:00,1.33342,1.33345,1.33337,1.3334,208
2025-12-05 04:45:00+00:00,1.3334,1.33356,1.33337,1.33353,172
2025-12-05 04:50:00+00:00,1.33352,1.33362,1.33345,1.33356,208
2025-12-05 04:55:00+00:00,1.33356,1.33364,1.33354,1.33356,237
2025-12-05 05:00:00+00:00,1.33356,1.33375,1.33355,1.33365,243
2025-12-05 05:05:00+00:00,1.33366,1.3337,1.33353,1.33356,166
2025-12-05 05:10:00+00:00,1.33356,1.33367,1.33355,1.33363,174
2025-12-05 05:15:00+00:00,1.33359,1.33378,1.33359,1.33374,222
2025-12-05 05:20:00+00:00,1.33373,1.33391,1.33366,1.33387,202
2025-12-05 05:25:00+00:00,1.33385,1.33411,1.33385,1.33397,221
2025-12-05 05:30:00+00:00,1.33399,1.33418,1.33397,1.33416,359
2025-12-05 05:35:00+00:00,1.33417,1.33434,1.33409,1.33428,314
2025-12-05 05:40:00+00:00,1.33427,1.33444,1.33425,1.33432,279
2025-12-05 05:45:00+00:00,1.33433,1.33445,1.33429,1.33433,262
2025-12-05 05:50:00+00:00,1.33434,1.33447,1.33433,1.33444,442
2025-12-05 05:55:00+00:00,1.33441,1.3345,1.33426,1.33445,394
2025-12-05 06:00:00+00:00,1.33444,1.33446,1.3343,1.33434,309
2025-12-05 06:05:00+00:00,1.33433,1.33464,1.33431,1.33463,208
2025-12-05 06:10:00+00:00,1.33464,1.33469,1.33447,1.33448,244
2025-12-05 06:15:00+00:00,1.33449,1.33449,1.33416,1.33433,257
2025-12-05 06:20:00+00:00,1.33434,1.33444,1.33432,1.33442,179
2025-12-05 06:25:00+00:00,1.33443,1.33448,1.33431,1.33446,247
2025-12-05 06:30:00+00:00,1.33448,1.33462,1.33442,1.33462,245
2025-12-05 06:35:00+00:00,1.33463,1.33512,1.33463,1.33508,370
2025-12-05 06:40:00+00:00,1.33511,1.33515,1.33484,1.33485,269
2025-12-05 06:45:00+00:00,1.33485,1.33486,1.33475,1.33482,146
2025-12-05 06:50:00+00:00,1.33482,1.33485,1.33464,1.33483,203
2025-12-05 06:55:00+00:00,1.33484,1.33503,1.33483,1.33485,368
2025-12-05 07:00:00+00:00,1.33484,1.33513,1.33482,1.3349,391
2025-12-05 07:05:00+00:00,1.33491,1.33535,1.33477,1.33535,554
2025-12-05 07:10:00+00:00,1.33536,1.33564,1.33513,1.33531,529
2025-12-05 07:15:00+00:00,1.33527,1.33552,1.33502,1.33514,525
2025-12-05 07:20:00+00:00,1.33515,1.3355,1.33513,1.33546,401
2025-12-05 07:25:00+00:00,1.33547,1.33582,1.33546,1.33567,543
2025-12-05 07:30:00+00:00,1.33568,1.33597,1.33566,1.33574,540
2025-12-05 07:35:00+00:00,1.33575,1.33618,1.33575,1.33595,449
2025-12-05 07:40:00+00:00,1.33594,1.33597,1.33509,1.33514,658
2025-12-05 07:45:00+00:00,1.33515,1.33515,1.33484,1.33506,527
2025-12-05 07:50:00+00:00,1.33507,1.33525,1.33492,1.33495,352
2025-12-05 07:55:00+00:00,1.33495,1.33535,1.33484,1.33524,833
2025-12-05 08:00:00+00:00,1.33525,1.33525,1.33451,1.33454,944
2025-12-05 08:05:00+00:00,1.33452,1.33517,1.33451,1.33482,709
2025-12-05 08:10:00+00:00,1.33481,1.33524,1.33466,1.33516,622
2025-12-05 08:15:00+00:00,1.33517,1.33557,1.335,1.33556,666
2025-12-05 08:20:00+00:00,1.33557,1.33595,1.33555,1.33586,650
2025-12-05 08:25:00+00:00,1.33585,1.33588,1.33524,1.33544,519
2025-12-05 08:30:00+00:00,1.33545,1.33566,1.33525,1.33566,581
2025-12-05 08:35:00+00:00,1.33566,1.33569,1.33524,1.33546,521
2025-12-05 08:40:00+00:00,1.33545,1.33548,1.33511,1.33522,563
